N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
100.000000,0.000017,0.000015,0.000010,0.000017,0.000024,0.000010,0.000028,0.000015,0.000011,0.000021,0.000018,0.000014,0.000006,0.000001,0.000000,0.000001,0.000006,0.000000,0.000001,0.000005,0.000000,0.000003
200.000000,0.000055,0.000050,0.000021,0.000036,0.000077,0.000020,0.000026,0.000022,0.000029,0.000042,0.000062,0.000030,0.000021,0.000003,0.000001,0.000001,0.000027,0.000001,0.000001,0.000016,0.000000,0.000012
300.000000,0.000132,0.000134,0.000045,0.000055,0.000207,0.000033,0.000024,0.000029,0.000025,0.000074,0.000148,0.000046,0.000045,0.000004,0.000003,0.000003,0.000045,0.000002,0.000001,0.000039,0.000001,0.000026
400.000000,0.000201,0.000203,0.000059,0.000071,0.000329,0.000046,0.000041,0.000029,0.000036,0.000100,0.000276,0.000069,0.000082,0.000004,0.000004,0.000004,0.000077,0.000002,0.000001,0.000065,0.000001,0.000047
500.000000,0.000321,0.000317,0.000069,0.000083,0.000517,0.000059,0.000039,0.000036,0.000047,0.000142,0.000651,0.000350,0.000116,0.000005,0.000005,0.000006,0.000119,0.000003,0.000001,0.000112,0.000001,0.000071
600.000000,0.000431,0.000428,0.000076,0.000103,0.000815,0.000076,0.000044,0.000050,0.000062,0.000165,0.000588,0.000111,0.000168,0.000006,0.000005,0.000007,0.000190,0.000003,0.000002,0.000193,0.000001,0.000105
700.000000,0.000596,0.000633,0.000091,0.000116,0.001083,0.000089,0.000047,0.000075,0.000091,0.000212,0.000816,0.000129,0.000221,0.000007,0.000005,0.000006,0.000239,0.000004,0.000002,0.000203,0.000001,0.000143
800.000000,0.000784,0.000770,0.000106,0.000135,0.001469,0.000103,0.000054,0.000065,0.000070,0.000246,0.001083,0.000161,0.000346,0.000010,0.000008,0.000008,0.000302,0.000005,0.000002,0.000332,0.000001,0.000200
900.000000,0.000950,0.000971,0.000140,0.000191,0.001847,0.000121,0.000094,0.000097,0.000092,0.000317,0.001445,0.000180,0.000363,0.000009,0.000008,0.000009,0.000380,0.000005,0.000002,0.000369,0.000001,0.000259
1000.000000,0.001225,0.001276,0.000139,0.000181,0.002282,0.000136,0.000083,0.000092,0.000123,0.000341,0.001768,0.000227,0.000457,0.000012,0.000006,0.000010,0.000491,0.000008,0.000003,0.000466,0.000002,0.000337
1100.000000,0.001559,0.001591,0.000156,0.000184,0.002854,0.000151,0.000107,0.000090,0.000073,0.000385,0.002173,0.000222,0.000541,0.000011,0.000009,0.000010,0.000550,0.000005,0.000003,0.000606,0.000002,0.000418
1200.000000,0.001712,0.001789,0.000178,0.000208,0.003539,0.000170,0.000094,0.000096,0.000118,0.000461,0.002598,0.000242,0.000678,0.000011,0.000006,0.000011,0.000694,0.000006,0.000004,0.000758,0.000002,0.000545
1300.000000,0.001992,0.002041,0.000186,0.000234,0.006768,0.000186,0.000095,0.000082,0.000134,0.000537,0.002824,0.000263,0.000814,0.000015,0.000012,0.000013,0.000805,0.000009,0.000003,0.000978,0.000002,0.000688
1400.000000,0.002296,0.002384,0.000217,0.000246,0.004636,0.000204,0.000081,0.000137,0.000115,0.000582,0.003472,0.000291,0.000866,0.000013,0.000008,0.000016,0.000913,0.000009,0.000004,0.001170,0.000002,0.000783
1500.000000,0.002733,0.002859,0.000226,0.000269,0.005526,0.000221,0.000096,0.000098,0.000136,0.000657,0.004070,0.000317,0.000987,0.000013,0.000013,0.000020,0.001062,0.000009,0.000004,0.001480,0.000003,0.000952
1600.000000,0.003475,0.003463,0.000251,0.000301,0.006246,0.000240,0.000113,0.000107,0.000221,0.000749,0.004759,0.000358,0.001140,0.000014,0.000015,0.000016,0.001187,0.000009,0.000004,0.001645,0.000003,0.001182
1700.000000,0.003385,0.003503,0.000263,0.000311,0.007003,0.000250,0.000173,0.000166,0.000117,0.000788,0.005260,0.000355,0.001306,0.000015,0.000010,0.000016,0.001423,0.000011,0.000004,0.001997,0.000003,0.001259
1800.000000,0.003816,0.003832,0.000260,0.000310,0.008933,0.000272,0.000141,0.000109,0.000135,0.000867,0.006953,0.000393,0.001458,0.000016,0.000016,0.000017,0.001528,0.000011,0.000004,0.002208,0.000004,0.001539
1900.000000,0.004135,0.004412,0.000293,0.000317,0.008895,0.000292,0.000173,0.000169,0.000153,0.000947,0.006550,0.000434,0.001582,0.000017,0.000017,0.000019,0.001813,0.000018,0.000004,0.002530,0.000003,0.001728
2000.000000,0.004579,0.004750,0.000322,0.000351,0.010136,0.000329,0.000143,0.000109,0.000209,0.001064,0.007078,0.000434,0.001778,0.000018,0.000018,0.000021,0.001878,0.000011,0.000005,0.003027,0.000004,0.001940
2100.000000,0.005094,0.005243,0.000339,0.000378,0.011273,0.000341,0.000143,0.000178,0.000186,0.001153,0.008188,0.000456,0.001939,0.000026,0.000018,0.000019,0.002093,0.000014,0.000005,0.003151,0.000005,0.002150
2200.000000,0.005645,0.006030,0.000340,0.000384,0.012164,0.000337,0.000211,0.000167,0.000153,0.001248,0.009099,0.000511,0.002132,0.000024,0.000019,0.000022,0.002286,0.000014,0.000005,0.003510,0.000004,0.002354
2300.000000,0.007464,0.006815,0.000354,0.000413,0.013323,0.000386,0.000213,0.000184,0.000180,0.001345,0.010282,0.000511,0.002337,0.000029,0.000018,0.000022,0.002463,0.000015,0.000006,0.003841,0.000004,0.002654
