N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
13500.000000,0.232606,0.271275,0.002673,0.003199,0.608787,0.003315,0.000856,0.001134,0.001165,0.033665,0.468400,0.004828,0.077005,0.000425,0.000082,0.000119,0.080558,0.000222,0.000030,0.254623,0.000033,0.147041
14000.000000,0.254198,0.305859,0.002755,0.003380,0.640927,0.003539,0.000974,0.000978,0.000918,0.036743,0.486463,0.005119,0.080058,0.000153,0.000083,0.000134,0.098106,0.000252,0.000032,0.286208,0.000026,0.193259
14500.000000,0.289759,0.344156,0.002877,0.003420,0.692059,0.003854,0.001154,0.000966,0.001149,0.039035,0.523948,0.005111,0.084210,0.000697,0.000073,0.000148,0.093642,0.000215,0.000032,0.304658,0.000027,0.157668
15000.000000,0.299184,0.339620,0.003031,0.003652,0.744312,0.003796,0.000944,0.001253,0.001218,0.041313,0.548448,0.005441,0.092119,0.000510,0.000078,0.000134,0.099730,0.000326,0.000032,0.314699,0.000030,0.190528
15500.000000,0.307230,0.353802,0.003276,0.003625,0.761395,0.004051,0.001093,0.000996,0.000994,0.044577,0.584494,0.005475,0.098723,0.000243,0.000095,0.000142,0.109862,0.000252,0.000034,0.340065,0.000032,0.201062
16000.000000,0.330401,0.398312,0.003351,0.003767,0.837309,0.004351,0.001237,0.001277,0.001406,0.046369,0.652465,0.005787,0.104573,0.000523,0.000096,0.000141,0.117714,0.000242,0.000034,0.366674,0.000036,0.218963
16500.000000,0.355908,0.408066,0.003423,0.003904,0.908415,0.004671,0.001931,0.001531,0.001331,0.060451,0.689586,0.006780,0.112462,0.000557,0.000088,0.000148,0.123594,0.000352,0.000036,0.388820,0.000038,0.225852
17000.000000,0.371627,0.441173,0.003495,0.003931,0.948903,0.004882,0.001115,0.001168,0.001352,0.052174,0.713663,0.005948,0.117031,0.000760,0.000092,0.000152,0.132599,0.000359,0.000052,0.425006,0.000033,0.244054
17500.000000,0.387289,0.456439,0.004234,0.004128,0.986772,0.004548,0.001209,0.001079,0.001312,0.060313,0.765026,0.006430,0.123211,0.000499,0.000091,0.000175,0.130006,0.000273,0.000038,0.441310,0.000031,0.253165
18000.000000,0.417453,0.478698,0.003796,0.004375,1.041962,0.004829,0.001290,0.001335,0.001417,0.059362,0.807672,0.006577,0.130718,0.000693,0.000092,0.000186,0.146328,0.000483,0.000039,0.463613,0.000037,0.257048
18500.000000,0.432739,0.502035,0.003837,0.004507,1.104012,0.005033,0.001367,0.001265,0.001689,0.062015,0.860251,0.006672,0.135223,0.000546,0.000099,0.000174,0.145508,0.000833,0.000040,0.492561,0.000038,0.289822
19000.000000,0.450799,0.538565,0.004015,0.004611,1.183217,0.005566,0.001179,0.001187,0.001279,0.064501,0.883219,0.006970,0.145174,0.000575,0.000096,0.000171,0.154816,0.000831,0.000041,0.524392,0.000042,0.308577
19500.000000,0.476666,0.562293,0.004462,0.004637,1.249481,0.005257,0.001505,0.001810,0.001826,0.068727,0.942818,0.007044,0.150198,0.000642,0.000104,0.000180,0.172584,0.000329,0.000048,0.572812,0.000048,0.327170
20000.000000,0.504085,0.585533,0.004281,0.004719,1.316244,0.005308,0.001387,0.001608,0.001810,0.074595,0.995480,0.007332,0.163313,0.000681,0.000100,0.000198,0.177712,0.001337,0.000044,0.590912,0.000039,0.342861
20500.000000,0.526118,0.620166,0.004347,0.004944,1.391141,0.006063,0.001576,0.001330,0.001751,0.076028,1.047595,0.007721,0.169380,0.000651,0.000114,0.000199,0.184543,0.000297,0.000045,0.621646,0.000040,0.367684
21000.000000,0.560434,0.637435,0.004444,0.004942,1.446250,0.005986,0.001532,0.001740,0.001905,0.081947,1.091610,0.007927,0.176370,0.000699,0.000162,0.000390,0.187552,0.000322,0.000050,0.654200,0.000049,0.386605
