N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
2700.000000,0.008543,0.009423,0.000491,0.000469,0.020220,0.000467,0.000297,0.000201,0.000270,0.001715,0.015037,0.000651,0.003265,1.565264,0.000030,0.000028,0.003389,0.000038,0.000007,0.005917,0.000012,0.004003
2800.000000,0.009130,0.010008,0.000452,0.000494,0.021503,0.000483,0.000232,0.000306,0.000325,0.001931,0.016031,0.000679,0.003237,1.789433,0.000032,0.000030,0.003910,0.000044,0.000007,0.006381,0.000009,0.005025
2900.000000,0.009924,0.012352,0.000482,0.000560,0.024433,0.000515,0.000319,0.000314,0.000358,0.002059,0.018774,0.000732,0.003644,1.942947,0.000032,0.000029,0.003900,0.000022,0.000007,0.006804,0.000011,0.004580
3000.000000,0.010636,0.011711,0.000515,0.000818,0.028495,0.002120,0.000280,0.000321,0.000292,0.002107,0.019122,0.000747,0.003697,2.179883,0.000032,0.000035,0.004194,0.000033,0.000007,0.007585,0.000011,0.004825
3100.000000,0.011849,0.012917,0.000506,0.000540,0.027768,0.000535,0.000238,0.000266,0.000309,0.002239,0.020855,0.000834,0.004114,2.375151,0.000035,0.000030,0.004557,0.000024,0.000008,0.007947,0.000010,0.005223
3200.000000,0.012766,0.014040,0.000537,0.000656,0.029016,0.000571,0.000261,0.000298,0.000276,0.002345,0.022015,0.000844,0.004488,2.679109,0.000038,0.000033,0.004769,0.000042,0.000007,0.008993,0.000012,0.005878
3300.000000,0.013755,0.015531,0.000543,0.000600,0.031691,0.000597,0.000309,0.000371,0.000384,0.002478,0.023904,0.000820,0.004796,2.899566,0.000040,0.000034,0.005186,0.000062,0.000008,0.009455,0.000011,0.006390
3400.000000,0.015084,0.017507,0.000563,0.000596,0.032947,0.000631,0.000229,0.000324,0.000219,0.002603,0.024760,0.000836,0.005121,3.149881,0.000049,0.000043,0.007824,0.000125,0.000011,0.015697,0.000010,0.006667
3500.000000,0.016140,0.019070,0.000632,0.000677,0.038503,0.000700,0.000347,0.000390,0.000406,0.003007,0.030913,0.001019,0.005294,3.392981,0.000039,0.000035,0.005735,0.000032,0.000009,0.011032,0.000015,0.007423
3600.000000,0.015947,0.018413,0.000604,0.000614,0.037767,0.000628,0.000199,0.000304,0.000316,0.002878,0.028373,0.000905,0.005678,3.712117,0.000043,0.000038,0.006061,0.000074,0.000009,0.011598,0.000012,0.007770
